id,degree_all,eigen_all,close_all,between_all,cluster_all,component_all,component_size_all
1963-130,12,0.010623991538637878,3.329559832190184e-5,2591.1871466912266,29,1,8522
1963-132,3,0.009497091632055544,2.9809813390568175e-5,1.0267800717881477,60,1,8522
1963-133,7,0.002712116589329596,3.067955207853966e-5,2359.327378262646,29,1,8522
1963-134,2,2.13384624742269e-5,2.3965872597421273e-5,0,50,1,8522
1963-135,62,0.06474395794654011,3.852525330354047e-5,47233.31466872577,1,1,8522
1963-136,26,0.009525738766025202,3.195602850477743e-5,3441.2109343508764,15,1,8522
1963-137,29,0.02352248568003882,3.300438958381465e-5,1912.4283480268732,19,1,8522
1963-138,13,9.168965042758571e-4,2.963841138114997e-5,2237.998403467449,1,1,8522
1963-139,3,4.5732929607602296e-5,2.4870672502984484e-5,1120.7361035630977,120,1,8522
1963-140,159,0.3666186119651211,4.0642145905303804e-5,250388.33470331895,25,1,8522
1963-141,15,0.03122565808762411,3.344929087503345e-5,10518.379164046746,132,1,8522
1963-142,16,0.03888454086154064,3.380776902532202e-5,1873.6357180070736,25,1,8522
1963-143,21,0.04837789876116768,3.437961976140544e-5,5873.903823539951,25,1,8522
1963-144,15,0.027927038432753425,3.332888948140248e-5,689.4539268569174,25,1,8522
1963-145,39,0.09039874259299494,3.532944709415297e-5,9650.992035928155,25,1,8522
1963-146,133,0.41857766666964774,4.0530134154744056e-5,117909.30341737202,49,1,8522
1963-147,77,0.17289863694190202,3.741394791978449e-5,27435.75803014383,49,1,8522
1963-148,8,6.13819822360631e-4,2.7705435806505236e-5,889.2550645357387,54,1,8522
1963-149,57,0.20108281272583123,3.672554996511072e-5,13188.462672819156,89,1,8522
1963-150,2,0.001554116716653562,2.793296089385475e-5,0,29,1,8522
1963-152,14,0.03088075822171334,3.415767181308922e-5,2880.455043360698,29,1,8522
1963-153,5,0.0024824039487107005,3.094538140182578e-5,8608.372359750403,20,1,8522
1963-154,21,0.05060918065756688,3.469692238298463e-5,5103.136703926829,29,1,8522
1963-155,12,0.029998534092018678,3.335112059765208e-5,480.98428241190504,29,1,8522
1963-156,18,0.004114207977950128,3.170577045022194e-5,794.4800194844047,118,1,8522
1963-158,56,0.25450901543365595,3.782863627766219e-5,34605.8546292843,29,1,8522
1963-159,34,0.15572769961889463,3.598416696653473e-5,4342.7363097373855,29,1,8522
1963-160,68,0.15255118921802333,3.840835765862651e-5,80858.97061406207,29,1,8522
1963-161,38,0.08847370192513607,3.711814706209866e-5,18627.06531039334,29,1,8522
1963-162,97,0.21165857756962625,3.8229222417616025e-5,79720.27826946595,5,1,8522
1963-163,19,0.003781546302207199,3.112356053532524e-5,484.2139734335147,118,1,8522
1963-164,66,0.1746888693821568,3.655906116330933e-5,14930.520140535364,5,1,8522
1963-165,90,0.3864136189503078,3.986128273607845e-5,52198.82125041678,29,1,8522
1963-166,11,0.006411266943729271,3.173494970010473e-5,5584.238930791667,20,1,8522
1963-167,2,0.002878111712857109,2.9342723004694835e-5,132.98572752599733,189,1,8522
1963-168,3,0.0029496330547701586,2.9515938606847696e-5,450.50521127513605,31,1,8522
1963-169,2,0.008201429345317604,3.0307622367025306e-5,1.1256952168745045,25,1,8522
1963-170,3,0.00802446911814197,3.043398867855621e-5,4.000397070809359,25,1,8522
1963-171,2,0.0022163613576879878,2.8369599137564186e-5,0,49,1,8522
1963-172,12,0.03214649017979584,3.4216108944090876e-5,529.8530162231658,49,1,8522
1963-173,2,0.0016269368260926934,2.694110674066491e-5,0,29,1,8522
1963-174,4,0.00903258865010642,3.0340726356988988e-5,6.309337449076689,25,1,8522
1963-175,2,0.006119597302267406,2.8113578858588697e-5,0,169,1,8522
1963-176,3,0.008630395648021282,3.0316810671517358e-5,2.2177345634543655,25,1,8522
1963-177,1,8.823904338064961e-4,2.727396699849993e-5,0,324,1,8522
1963-178,2,0.00611959730226741,2.8113578858588697e-5,0,169,1,8522
1963-179,3,0.008915610440795588,3.0358227079538553e-5,1.1256952168745045,25,1,8522
1963-180,2,0.00283015877612184,2.755352271787948e-5,0,5,1,8522
1963-182,1,0.0033390321223642173,2.8915941358470924e-5,0,325,1,8522
1963-184,1,0.0033390321223642177,2.8915941358470924e-5,0,326,1,8522
1964-001,6,0.004923838037235349,3.0510129362948502e-5,421.88684085158405,36,1,8522
1964-002,6,0.0018203650826927253,3.057636447026448e-5,348.60431449642437,1,1,8522
1964-003,8,0.011265068859082458,3.044788843893676e-5,3809.080483393653,25,1,8522
1964-004,4,0.008463240543413048,2.9943705833033894e-5,3.7786215621061294,125,1,8522
1964-005,21,0.010488946982736884,3.269683494637719e-5,5919.891365439748,49,1,8522
1964-006,2,4.043123093701479e-4,2.6660268202298114e-5,176.60754824171622,45,1,8522
1964-007,63,0.2776836069428147,3.8027151386089666e-5,15503.853133878925,29,1,8522
1964-008,55,0.18211845482500671,3.545973547037339e-5,9786.171889545554,89,1,8522
1964-009,7,8.744326912773868e-4,2.92107261786528e-5,1095.5250898742468,21,1,8522
1964-011,14,0.015326509397656774,3.435481654527965e-5,11757.210277957143,1,1,8522
1964-012,24,0.018315255078126567,3.550758086851543e-5,22384.678861745175,11,1,8522
1964-013,1,1.3273186915440012e-4,2.5759917568263783e-5,0,398,1,8522
1964-014,71,0.25377734500699384,3.906860446944835e-5,34020.00820024885,29,1,8522
1964-015,29,0.01255007666310327,3.365983372042142e-5,11752.53935540757,36,1,8522
1964-016,3,2.0804903711255755e-4,2.688822564598962e-5,23.57538497743414,87,1,8522
1964-017,33,0.04319912505346325,3.565570847892747e-5,36540.62186169745,29,1,8522
1964-018,31,0.06747626449698275,3.753753753753754e-5,15429.516755805955,1,1,8522
1964-019,19,0.03630522846633761,3.483713638738896e-5,18332.190023917974,29,1,8522
1964-020,2,6.2976911467504065e-6,2.2620851901282604e-5,56.52696392069387,122,1,8522
1964-022,1,2.7492157794752205e-4,2.6857173551055485e-5,0,327,1,8522
1964-024,4,0.017288940997042673,3.20225438708851e-5,175.43968254014746,25,1,8522
1964-025,11,0.0018885922143243182,3.062130630492697e-5,2724.598678583752,28,1,8522
1964-026,9,0.002131034149411962,3.0887076847047197e-5,5868.969394270411,1,1,8522
1964-027,15,0.006271542674509241,3.2721442361179283e-5,10174.189607546026,1,1,8522
1964-028,30,0.06082295177969413,3.43666231356107e-5,2512.681127859,25,1,8522
1964-029,43,0.09276742892740651,3.6560397777127814e-5,19971.285011009866,5,1,8522
1964-030,28,0.050454040217248274,3.425478710649813e-5,1799.2817462330368,49,1,8522
1964-031,47,0.16267459609111815,3.635041802980734e-5,7490.871739429052,89,1,8522
1964-032,9,0.008133170548613431,3.133519255475825e-5,1870.0669949145868,5,1,8522
1964-033,27,0.06865239696491814,3.593632083947245e-5,10979.747525427763,1,1,8522
1964-034,80,0.43035926182490863,3.8058991436726926e-5,23178.823627587568,29,1,8522
1964-035,61,0.27333702320118597,3.818397036923899e-5,31570.987796882193,29,1,8522
1964-036,4,4.2108369248728494e-5,2.5120578778135048e-5,4680.249257429424,66,1,8522
1964-037,10,0.021936784467217668,3.3901752720615655e-5,12234.276221330016,29,1,8522
1964-038,40,0.015319760370337481,3.482621717629031e-5,40396.28215658212,90,1,8522
1964-039,9,1.935546706917412e-4,2.6916451335055986e-5,453.1765191660425,32,1,8522
1964-040,15,0.0037262692297539966,3.188978888959755e-5,18608.54624885249,3,1,8522
1964-041,2,0.009030647749423288,2.9514196328433978e-5,28.98181370071273,29,1,8522
1964-042,1,2.047766979617414e-4,2.6490767967363373e-5,0,328,1,8522
1964-043,88,0.06788709406588064,3.9215686274509805e-5,143014.08522757224,1,1,8522
1964-044,18,0.046753572294722705,3.4952813701502974e-5,2147.512018806691,49,1,8522
1964-045,7,0.0013913062463275284,2.9442939583087973e-5,666.563098240341,7,1,8522
1964-046,72,0.3161550510333729,3.8092335822032604e-5,25423.245246227834,29,1,8522
1964-047,23,0.058084291433006904,3.6081544290095615e-5,8270.975554165312,49,1,8522
1964-048,58,0.2057093804757953,3.7446171129002055e-5,10911.62023772523,29,1,8522
1964-049,36,0.10660852496561217,3.398932735121172e-5,1985.2785723680722,89,1,8522
1964-050,5,0.002292164742079317,2.7376259307928164e-5,33.40661951333799,132,1,8522
1964-051,2,8.64653253908472e-4,2.5982124298482642e-5,0.9978758491767152,25,1,8522
1964-052,19,0.05725322859236811,3.593890386343216e-5,2772.190147443912,29,1,8522
1964-053,19,0.035432974225248715,3.5723216518415315e-5,8012.641184280602,1,1,8522
1964-054,6,0.003342593044618242,3.026634382566586e-5,6251.317936738105,30,1,8522
1964-055,18,0.040749647066146095,3.5005425841005356e-5,3829.063129687752,60,1,8522
1964-056,12,0.010523498949309951,3.2196786760681284e-5,2110.866191472761,5,1,8522
1964-057,50,0.1043419266159589,3.719407870267054e-5,16578.199876180523,49,1,8522
1964-058,4,0.001598168704438931,2.9959853795913474e-5,408.2887665873222,1,1,8522
1964-059,1,2.6196307164268645e-4,2.7443124125250417e-5,0,396,1,8522
1964-062,18,0.004110402428202689,3.152982721654686e-5,4431.967762559318,36,1,8522
1964-063,33,0.010429607665418738,3.440327519179826e-5,17340.927358947636,36,1,8522
1964-064,37,0.0078629080603725,3.3488496701383076e-5,19560.704235252673,36,1,8522
1964-065,17,0.0060614779947739525,3.165558721114276e-5,4619.38321047935,1,1,8522
1964-066,8,0.035743979820539,3.163856107824216e-5,22.20853278706696,29,1,8522
1964-067,7,6.838279375680192e-4,2.9349612585113874e-5,7235.315570565269,23,1,8522
1964-068,18,0.010980946805517613,3.43335851129575e-5,15856.721154783017,1,1,8522
1964-069,98,0.2908392188878813,3.9856516540454363e-5,70213.70412902303,5,1,8522
1964-070,35,0.041057311471181086,3.408548639989093e-5,7057.191913653131,5,1,8522
1964-071,25,0.00916976711876584,3.440090818397606e-5,30290.93683354654,1,1,8522
1964-072,11,0.002150527215739126,3.055394298634239e-5,1690.2687718823645,1,1,8522
1964-073,3,0.0020773690186266292,2.900063801403631e-5,0,5,1,8522
1964-074,4,0.0021423734086049744,2.905287623474724e-5,0,29,1,8522
1964-075,12,0.0034290870652603613,3.0721022395625325e-5,2504.8259616172318,15,1,8522
1964-076,33,0.011273051666260154,3.5242290748898684e-5,27136.123017009762,1,1,8522
1964-077,102,0.44857283679389903,3.986128273607845e-5,65067.65560445704,29,1,8522
1964-078,3,0.0128579228668643,3.075219878221293e-5,0,29,1,8522
1964-079,2,0.005923516629810931,2.9556067860731807e-5,0,29,1,8522
1964-080,1,6.686996348094245e-5,2.5076483273985654e-5,0,329,1,8522
1964-081,43,0.11272608728269629,3.671206725650721e-5,18186.537273900092,29,1,8522
1964-082,40,0.10014093229420634,3.6364958725771846e-5,7877.839201684392,49,1,8522
1964-083,5,0.008836712065559941,3.036191401505951e-5,344.16513835974735,15,1,8522
1964-084,19,0.0016797022062921727,3.123048094940662e-5,30945.373991441335,51,1,8522
1964-085,12,0.003495712819002404,3.1661600810536976e-5,1771.7189160093578,118,1,8522
1964-086,67,0.1970465502807206,3.7831498505655806e-5,22498.82658990772,5,1,8522
1964-087,10,0.0010776670759153149,2.9336697274620823e-5,25545.16214372446,117,1,8522
1964-088,6,0.003161602425273317,3.0497102775236353e-5,740.2828978667858,29,1,8522
1964-089,1,7.206081167906274e-4,2.7099536597924175e-5,0,330,1,8522
1964-091,2,0.001205210051086732,2.721236529879177e-5,0,29,1,8522
1964-092,2,9.640558320131e-4,2.9426477944854784e-5,19.660451867703944,1,1,8522
1964-093,23,0.016119190195794397,3.397893306150187e-5,5821.231337432847,115,1,8522
1964-094,25,0.07168429232672444,3.5027496584819084e-5,4148.777181340226,49,1,8522
1964-095,67,0.19648505131259167,3.915886752555116e-5,48433.62872726961,29,1,8522
1964-096,4,1.7790173611961646e-4,2.5380710659898476e-5,17039,336,1,8522
1964-097,7,4.56977486357973e-5,2.4476808224207562e-5,600.9583180246764,27,1,8522
1964-098,11,0.0043918867414349284,3.256904637832205e-5,14201.739305292425,64,1,8522
1964-099,3,1.5284105169503215e-4,2.56160663968441e-5,0,170,1,8522
1964-100,4,0.0020564941075743868,3.0216044719746183e-5,229.18174770912734,1,1,8522
1964-101,1,2.8334929866971663e-4,2.649708532061473e-5,0,331,1,8522
1964-103,4,0.02182211692117142,3.1776294884016526e-5,57.88642283598773,29,1,8522
1964-104,2,7.317041422626087e-4,2.8042624789680313e-5,1.223617980714053,16,1,8522
1964-105,7,0.017847793449140274,3.221960885394851e-5,542.5585156652953,49,1,8522
1964-106,23,0.003645365416010073,3.167363486633726e-5,23769.616372114648,33,1,8522
1964-107,9,0.029369452752287036,3.189996172004593e-5,773.105076613073,89,1,8522
1964-108,5,1.3095276811944434e-4,2.6314404505026052e-5,805.266942057845,129,1,8522
1964-109,5,0.004107378525662675,3.172588832487309e-5,415.23392554783896,1,1,8522
1964-110,8,0.003462152441775192,3.127834600106346e-5,1723.7266972075856,1,1,8522
1964-111,45,0.2857879340531886,3.782863627766219e-5,7175.572307880833,29,1,8522
1964-112,11,0.0019780547372978204,3.108776074859327e-5,4408.389281693818,16,1,8522
1964-113,14,0.02649717671722277,3.323694618938412e-5,3152.2204826556012,125,1,8522
1964-114,1,1.9339332068559315e-5,2.3470321778111576e-5,0,332,1,8522
1964-115,19,0.0033546252655290245,3.1556691596453026e-5,6662.141351857588,1,1,8522
1964-116,7,0.012463196171284307,3.180256964762753e-5,4204.158237288332,28,1,8522
1964-118,7,0.02390376562448069,3.265626020508132e-5,460.88404088532565,25,1,8522
1964-119,4,0.0035229165540968293,2.9772537811123024e-5,533.8521641696659,132,1,8522
1964-120,37,0.10076612965071453,3.804161752957736e-5,32935.85875215098,49,1,8522
1964-121,158,0.7272519909779982,4.290924694271616e-5,156392.95033627967,29,1,8522
1964-122,68,0.18379243349344082,3.8077831086741305e-5,38046.129802339994,49,1,8522
1964-123,103,0.3013236312111231,4.0041643309041405e-5,79433.45278674574,5,1,8522
1964-124,4,0.027196048409642497,3.2564803959880164e-5,17.383960264720027,89,1,8522
1964-125,37,0.028618720304373506,3.5425818336403565e-5,20707.367975548674,36,1,8522
1964-126,50,0.02101604450416227,3.551893159053776e-5,48457.784670140885,36,1,8522
1964-127,3,5.9557957297499645e-5,2.505198286444372e-5,120.16515374573666,102,1,8522
1964-128,1,6.51517416488869e-4,2.6863666890530558e-5,0,333,1,8522
1964-129,5,0.009521387382436726,3.06063110213326e-5,1584.8861052854531,25,1,8522
1964-130,3,8.259316861778771e-4,2.9089216627396223e-5,5.337563209241916,118,1,8522
1964-131,15,0.03085402951702565,3.2288269671628296e-5,6238.392885649282,29,1,8522
1964-134,10,0.03989845769539613,3.326237360298031e-5,663.888555264956,29,1,8522
1965-001,8,0.010661729359242516,3.062693332516615e-5,2415.9311813854324,132,1,8522
1965-002,1,4.3888588484286804e-5,2.416684791802605e-5,0,334,1,8522
1965-003,5,1.4336473171209862e-4,2.6566069815631476e-5,389.3943321578743,65,1,8522
1965-005,2,1.3070683473058548e-4,2.5551268620487006e-5,1.1133969197790994,118,1,8522
1965-006,11,0.052793324245662396,3.205230936889003e-5,28.573148443141655,89,1,8522
1965-007,2,3.6470112284364323e-4,2.7368017734475492e-5,4.714429000207184,1,1,8522
1965-008,4,3.191964295533004e-4,2.7793218454697053e-5,61.998715053668974,16,1,8522
1965-010,13,0.026250013815219672,3.295218637756615e-5,850.1229274617622,49,1,8522
1965-011,20,0.09148802815743028,3.460926143836091e-5,2877.1933851617387,29,1,8522
1965-012,13,0.022541088131554074,3.276862076875185e-5,436.6415020538049,29,1,8522
1965-013,45,0.07608374242531303,3.9323633503735746e-5,54886.52317914502,29,1,8522
1965-014,13,0.025876971472058915,3.448870494912916e-5,2418.6787126468193,49,1,8522
1965-015,7,0.0031004882409396187,3.0462728851250493e-5,6187.857982364982,63,1,8522
1965-016,8,5.230942155299894e-4,2.8309364737855285e-5,1402.159098259871,30,1,8522
1965-017,1,3.192545107186923e-6,2.0868113522537563e-5,0,335,1,8522
1965-018,1,3.192545107186826e-6,2.0868113522537563e-5,0,337,1,8522
1965-019,16,0.009874153425139073,3.087372645878358e-5,675.0688609603853,49,1,8522
1965-020,20,0.015522622940804124,3.4050667393080905e-5,7726.299480595771,16,1,8522
1965-021,17,0.005215602137361524,3.161755406601745e-5,2857.5078967671993,36,1,8522
1965-022,10,0.016904759458024374,3.192440301366365e-5,311.60508261485717,29,1,8522
1965-024,2,0.013832022599895692,3.103277060575968e-5,0,60,1,8522
1965-025,12,0.003407822484881494,3.260834121368246e-5,4731.8507944482435,90,1,8522
1965-026,10,8.860754610423038e-4,2.915621902151729e-5,2924.1144091792294,104,1,8522
1965-027,3,2.76035751691022e-6,2.1280670766742568e-5,86.04813841909618,58,1,8522
1965-029,5,4.0108365061846036e-4,2.7358284088421974e-5,6.3405383008003176,38,1,8522
1965-030,5,1.910027517243238e-4,2.744011195565678e-5,8110.806129316077,81,1,8522
1965-031,2,4.414319132348769e-5,2.2830528983356545e-5,0,357,1,8522
1965-032,3,5.951714327786566e-5,2.54220052877771e-5,85.89280399912651,82,1,8522
1965-034,1,3.2418348303710486e-5,2.405233788724264e-5,0,442,1,8522
1965-035,33,0.07035444240071415,3.546853940554728e-5,4385.701018556374,29,1,8522
1965-036,16,0.007234562453938346,3.292181069958847e-5,5130.743143769384,1,1,8522
1965-037,22,0.009478531998926074,3.326348002528024e-5,10437.604946755826,1,1,8522
1965-038,1,4.8764471607306934e-5,2.3456558453743664e-5,0,338,1,8522
1965-039,3,3.7747399722139576e-4,2.684635829149776e-5,132.7251112287332,203,1,8522
1965-040,1,1.083926320172174e-5,2.2324916839684775e-5,0,339,1,8522
1965-041,1,7.684162796897078e-6,2.232043212356591e-5,0,368,1,8522
1965-042,6,0.013955922566689483,3.2047173439302654e-5,724.687609717886,5,1,8522
1965-043,36,0.1364965617312132,3.629632318246162e-5,7229.4101461335285,5,1,8522
1965-044,2,0.0014154211416903394,2.9323793325904637e-5,11.847098978147391,21,1,8522
1965-045,11,0.007003348592064847,3.309285856112251e-5,3323.1469380187937,29,1,8522
1965-046,10,2.188006633023436e-4,2.629987113063146e-5,11579.20299816744,107,1,8522
1965-047,18,0.004801085552028126,3.2232070910556004e-5,24909.82845246751,62,1,8522
1965-048,4,3.804641656420598e-4,2.752015851611305e-5,822.980802288919,62,1,8522
1965-049,30,0.0541787429290894,3.493327744008943e-5,10261.488125841382,36,1,8522
1965-050,30,0.12650469744542528,3.561380391039567e-5,6644.726768165864,29,1,8522
1965-051,18,0.03347607361425358,3.4327692149256805e-5,1805.1113678678487,49,1,8522
1965-052,28,0.02789792143125255,3.390405153415833e-5,7843.681492297789,49,1,8522
1965-053,45,0.2313722553280035,3.6162441688062776e-5,6747.594300932953,29,1,8522
1965-054,20,0.038675688267510486,3.4989503149055284e-5,3265.3132374190286,49,1,8522
1965-055,2,2.3387186161792604e-5,2.3531626506024098e-5,0,77,1,8522
1965-056,4,0.007654966862810128,3.022517757291824e-5,0.3333333333333333,25,1,8522
1965-057,13,0.004053252059883901,3.209345614429218e-5,1230.5837637762972,1,1,8522
1965-058,5,1.649308546189298e-4,2.5538217943151927e-5,8530.4512756318,340,1,8522
1965-059,10,0.020197671717943556,3.24485690181063e-5,570.5956804406314,49,1,8522
1965-060,1,7.527736318695432e-5,2.301919801114129e-5,0,352,1,8522
1965-061,1,9.463936132072812e-6,2.2992734295962477e-5,0,341,1,8522
1965-062,2,3.645364857569298e-5,2.378686964795433e-5,0,61,1,8522
1965-063,13,0.0034348828313478514,3.104625892579944e-5,37847.29940282355,40,1,8522
1965-064,94,0.1949190208775682,3.9575747981636853e-5,85143.51026168859,25,1,8522
1965-066,18,0.02306847496253959,3.280301787764475e-5,2670.0676769029055,5,1,8522
1965-067,1,2.2242771720837627e-4,2.683699210992432e-5,0,471,1,8522
1965-068,62,0.2339785127519932,3.697267719155544e-5,25946.99071244098,169,1,8522
